날짜,avg_moo_x,avg_moo_y,현재기온,이슬점온도,체감온도,습도,풍속,해면기압
2015-06-05,1812,1812,15.3,12.7,59.0,85.0,4.7,1006.4
2015-06-08,1794,1794,23.1,17.0,71.0,69.0,1.4,1008.1
2015-06-08,1794,1794,23.1,17.0,71.0,69.0,1.4,1008.1
2015-06-09,1808,1808,27.5,13.0,74.0,41.0,11.2,1006.8
2015-06-09,1808,1808,27.5,13.0,74.0,41.0,11.2,1006.8
2015-06-10,1808,1808,30.1,14.6,77.0,39.0,15.8,1008.8
2015-06-10,1808,1808,30.1,14.6,77.0,39.0,15.8,1008.8
2015-06-11,1836,1836,23.1,19.6,72.0,81.0,10.4,1003.4
2015-06-11,1836,1836,23.1,19.6,72.0,81.0,10.4,1003.4
2015-06-12,1839,1839,28.8,16.6,76.0,48.0,16.6,1004.3
2015-06-12,1839,1839,28.8,16.6,76.0,48.0,16.6,1004.3
2015-06-15,1835,1835,25.1,19.9,74.0,73.0,9.0,1008.4
2015-06-15,1835,1835,25.1,19.9,74.0,73.0,9.0,1008.4
2015-06-16,1835,1835,23.5,18.8,72.0,75.0,18.0,1006.0
2015-06-16,1835,1835,23.5,18.8,72.0,75.0,18.0,1006.0
2015-06-17,1834,1834,24.7,13.8,71.0,51.0,6.5,1005.7
2015-06-17,1834,1834,24.7,13.8,71.0,51.0,6.5,1005.7
2015-06-18,1797,1797,25.0,15.0,72.0,54.0,6.1,1005.6
2015-06-18,1797,1797,25.0,15.0,72.0,54.0,6.1,1005.6
2015-06-19,1797,1797,26.4,14.1,73.0,47.0,4.3,1008.9
2015-06-19,1797,1797,26.4,14.1,73.0,47.0,4.3,1008.9
2015-06-22,1838,1838,26.3,16.2,74.0,54.0,16.2,1010.6
2015-06-22,1838,1838,26.3,16.2,74.0,54.0,16.2,1010.6
2015-06-23,1850,1850,28.3,14.8,75.0,44.0,15.1,1011.2
2015-06-23,1850,1850,28.3,14.8,75.0,44.0,15.1,1011.2
2015-06-24,1844,1844,27.2,14.5,74.0,46.0,14.4,1009.6
2015-06-24,1844,1844,27.2,14.5,74.0,46.0,14.4,1009.6
2015-06-25,1828,1828,27.6,15.2,75.0,47.0,7.6,1004.4
2015-06-25,1828,1828,27.6,15.2,75.0,47.0,7.6,1004.4
2015-06-26,1830,1830,24.9,22.3,75.0,86.0,5.4,993.6
2015-06-26,1830,1830,24.9,22.3,75.0,86.0,5.4,993.6
2015-06-29,1882,1882,29.0,14.7,76.0,42.0,9.0,1007.5
2015-06-29,1882,1882,29.0,14.7,76.0,42.0,9.0,1007.5
2015-06-30,1888,1888,20.7,20.3,69.0,98.0,4.0,1000.9
2015-06-30,1888,1888,20.7,20.3,69.0,98.0,4.0,1000.9
2015-07-01,1881,1881,26.4,19.0,75.0,64.0,16.6,996.4
2015-07-01,1881,1881,26.4,19.0,75.0,64.0,16.6,996.4
2015-07-02,1837,1837,25.9,15.2,73.0,52.0,16.9,1002.7
2015-07-02,1837,1837,25.9,15.2,73.0,52.0,16.9,1002.7
2015-07-03,1850,1850,30.4,10.3,76.0,29.0,6.5,1004.3
2015-07-03,1850,1850,30.4,10.3,76.0,29.0,6.5,1004.3
2015-07-06,1957,1957,24.7,16.1,72.0,59.0,16.9,1011.7
2015-07-06,1957,1957,24.7,16.1,72.0,59.0,16.9,1011.7
2015-07-07,1939,1939,19.8,19.4,68.0,98.0,4.7,1010.9
2015-07-07,1939,1939,19.8,19.4,68.0,98.0,4.7,1010.9
2015-07-08,2033,2033,22.4,22.0,72.0,98.0,2.9,1011.8
2015-07-08,2033,2033,22.4,22.0,72.0,98.0,2.9,1011.8
2015-07-09,2254,2254,26.2,20.9,76.0,73.0,4.3,1015.6
2015-07-09,2254,2254,30.3,20.8,80.0,57.0,8.3,1013.7
2015-07-10,2249,2249,30.3,20.8,80.0,57.0,8.3,1013.7
2015-07-10,2249,2249,30.3,20.8,80.0,57.0,8.3,1013.7
2015-07-13,2304,2304,23.7,21.7,74.0,89.0,16.6,1000.2
2015-07-13,2304,2304,23.7,21.7,74.0,89.0,16.6,1000.2
2015-07-14,2286,2286,28.5,21.7,79.0,67.0,13.3,1004.6
2015-07-14,2286,2286,28.5,21.7,79.0,67.0,13.3,1004.6
2015-07-15,2306,2306,28.6,20.8,78.0,63.0,4.7,1005.4
2015-07-15,2306,2306,28.6,20.8,78.0,63.0,4.7,1005.4
2015-07-16,2455,2455,26.5,14.5,73.0,48.0,9.7,1005.6
2015-07-16,2455,2455,26.5,14.5,73.0,48.0,9.7,1005.6
2015-07-17,2403,2403,24.4,13.5,71.0,51.0,13.0,1005.5
2015-07-17,2403,2403,24.4,13.5,71.0,51.0,13.0,1005.5
2015-07-20,2404,2404,27.0,21.7,77.0,73.0,1.8,1009.6
2015-07-20,2404,2404,27.0,21.7,77.0,73.0,1.8,1009.6
2015-07-21,2400,2400,28.2,22.8,79.0,73.0,7.2,1008.1
2015-07-21,2400,2400,28.2,22.8,79.0,73.0,7.2,1008.1
2015-07-22,2380,2380,26.4,26.0,79.0,98.0,7.2,1007.4
2015-07-22,2380,2380,26.4,26.0,79.0,98.0,7.2,1007.4
2015-07-23,2302,2302,28.1,23.8,80.0,78.0,16.2,1009.7
2015-07-23,2302,2302,28.1,23.8,80.0,78.0,16.2,1009.7
2015-07-24,2302,2302,26.8,26.1,80.0,96.0,9.0,1008.5
2015-07-24,2302,2302,26.8,26.1,80.0,96.0,9.0,1008.5
2015-07-27,2240,2240,32.9,20.4,82.0,48.0,19.1,1007.5
2015-07-27,2240,2240,32.9,20.4,82.0,48.0,19.1,1007.5
2015-07-28,2244,2244,33.2,21.0,82.0,49.0,11.9,1007.9
2015-07-28,2244,2244,33.2,21.0,82.0,49.0,11.9,1007.9
2015-07-29,2213,2213,33.2,24.6,85.0,61.0,10.8,1008.1
2015-07-29,2213,2213,33.2,24.6,85.0,61.0,10.8,1008.1
2015-07-30,2133,2133,32.8,24.2,84.0,61.0,16.2,1009.7
2015-07-30,2133,2133,32.8,24.2,84.0,61.0,16.2,1009.7
2015-07-31,2139,2139,34.1,23.1,84.0,53.0,13.3,1009.3
2015-07-31,2139,2139,34.1,23.1,84.0,53.0,13.3,1009.3
2015-08-03,2133,2133,33.4,17.5,81.0,39.0,14.4,1010.8
2015-08-03,2133,2133,33.4,17.5,81.0,39.0,14.4,1010.8
2015-08-04,2114,2114,32.3,19.5,81.0,47.0,18.0,1008.2
2015-08-04,2114,2114,32.3,19.5,81.0,47.0,18.0,1008.2
2015-08-05,2114,2114,34.7,22.0,84.0,48.0,11.9,1008.5
2015-08-05,2114,2114,34.7,22.0,84.0,48.0,11.9,1008.5
2015-08-06,2039,2039,34.6,21.2,84.0,46.0,13.0,1011.7
2015-08-06,2039,2039,34.6,21.2,84.0,46.0,13.0,1011.7
2015-08-07,2035,2035,35.7,21.5,84.0,44.0,11.9,1015.1
2015-08-07,2035,2035,35.7,21.5,84.0,44.0,11.9,1015.1
2015-08-10,2026,2026,34.2,16.5,81.0,35.0,10.1,1008.4
2015-08-10,2026,2026,34.2,16.5,81.0,35.0,10.1,1008.4
2015-08-11,1992,1992,31.0,17.6,79.0,45.0,8.6,1007.8
2015-08-11,1992,1992,31.0,17.6,79.0,45.0,8.6,1007.8
2015-08-12,1993,1993,24.0,23.6,75.0,98.0,6.8,1003.4
2015-08-12,1993,1993,24.0,23.6,75.0,98.0,6.8,1003.4
2015-08-13,1855,1855,29.4,19.9,79.0,57.0,16.6,1005.3
2015-08-13,1855,1855,29.4,19.9,79.0,57.0,16.6,1005.3
2015-08-17,1798,1798,31.0,16.5,78.0,42.0,3.6,1007.1
2015-08-17,1798,1798,31.0,16.5,78.0,42.0,3.6,1007.1
2015-08-18,1793,1793,29.1,17.2,77.0,49.0,4.7,1013.3
2015-08-18,1793,1793,29.1,17.2,77.0,49.0,4.7,1013.3
2015-08-19,1809,1809,29.9,18.9,78.0,52.0,8.6,1013.5
2015-08-19,1809,1809,29.9,18.9,78.0,52.0,8.6,1013.5
2015-08-20,1876,1876,28.0,20.2,77.0,63.0,6.5,1009.9
2015-08-20,1876,1876,28.0,20.2,77.0,63.0,6.5,1009.9
2015-08-21,1870,1870,24.4,23.3,75.0,94.0,4.0,1003.4
2015-08-21,1870,1870,24.4,23.3,75.0,94.0,4.0,1003.4
2015-08-24,1870,1870,27.1,18.6,76.0,60.0,3.6,1007.1
2015-08-24,1870,1870,27.1,18.6,76.0,60.0,3.6,1007.1
2015-08-25,1870,1870,23.4,22.8,74.0,97.0,12.6,992.4
2015-08-25,1870,1870,23.4,22.8,74.0,97.0,12.6,992.4
2015-08-26,1883,1883,28.0,17.2,76.0,52.0,7.6,1005.7
2015-08-26,1883,1883,28.0,17.2,76.0,52.0,7.6,1005.7
2015-08-27,1861,1861,28.8,17.0,77.0,49.0,9.7,1007.6
2015-08-27,1861,1861,28.8,17.0,77.0,49.0,9.7,1007.6
2015-08-28,1858,1858,29.4,19.7,78.0,56.0,15.5,1007.8
2015-08-28,1858,1858,29.4,19.7,78.0,56.0,15.5,1007.8
2015-08-31,1854,1854,28.6,16.8,76.0,49.0,8.6,1011.9
2015-08-31,1854,1854,28.6,16.8,76.0,49.0,8.6,1011.9
2015-09-01,1832,1832,26.6,18.7,75.0,62.0,10.4,1009.9
2015-09-01,1832,1832,26.6,18.7,75.0,62.0,10.4,1009.9
2015-09-02,1813,1813,28.5,19.4,77.0,58.0,10.1,1013.2
2015-09-02,1813,1813,28.5,19.4,77.0,58.0,10.1,1013.2
2015-09-03,1774,1774,26.6,20.4,76.0,69.0,4.7,1010.0
2015-09-03,1774,1774,26.6,20.4,76.0,69.0,4.7,1010.0
2015-09-04,1769,1769,29.2,17.7,77.0,50.0,9.7,1012.3
2015-09-04,1769,1769,29.2,17.7,77.0,50.0,9.7,1012.3
2015-09-07,1785,1785,27.2,11.2,73.0,37.0,7.6,1011.4
2015-09-07,1785,1785,27.2,11.2,73.0,37.0,7.6,1011.4
2015-09-08,1795,1795,26.6,9.8,72.0,35.0,9.0,1014.8
2015-09-08,1795,1795,26.6,9.8,72.0,35.0,9.0,1014.8
2015-09-09,1777,1777,28.8,8.4,74.0,28.0,5.4,1013.3
2015-09-09,1777,1777,28.8,8.4,74.0,28.0,5.4,1013.3
2015-09-10,1716,1716,27.7,9.4,73.0,32.0,12.2,1013.3
2015-09-10,1716,1716,27.7,9.4,73.0,32.0,12.2,1013.3
2015-09-11,1687,1687,28.1,12.8,74.0,39.0,13.0,1009.9
2015-09-11,1687,1687,28.1,12.8,74.0,39.0,13.0,1009.9
2015-09-14,1702,1702,24.8,7.8,70.0,34.0,6.8,1019.7
2015-09-14,1702,1702,24.8,7.8,70.0,34.0,6.8,1019.7
2015-09-15,1679,1679,24.8,10.6,71.0,41.0,5.0,1020.4
2015-09-15,1679,1679,24.8,10.6,71.0,41.0,5.0,1020.4
2015-09-16,1669,1669,24.2,13.4,71.0,51.0,5.0,1016.4
2015-09-16,1669,1669,24.2,13.4,71.0,51.0,5.0,1016.4
2015-09-17,1597,1597,19.7,18.7,67.0,94.0,8.3,1015.2
2015-09-17,1597,1597,19.7,18.7,67.0,94.0,8.3,1015.2
2015-09-18,1577,1577,26.7,13.4,73.0,44.0,4.7,1016.4
2015-09-18,1577,1577,26.7,13.4,73.0,44.0,4.7,1016.4
2015-09-21,1504,1504,28.2,16.1,76.0,48.0,8.6,1014.0
2015-09-21,1504,1504,28.2,16.1,76.0,48.0,8.6,1014.0
2015-09-22,1505,1505,26.2,13.9,73.0,47.0,18.0,1016.4
2015-09-22,1505,1505,26.2,13.9,73.0,47.0,18.0,1016.4
2015-09-23,1512,1512,19.2,18.5,66.0,96.0,10.4,1011.6
2015-09-23,1512,1512,19.2,18.5,66.0,96.0,10.4,1011.6
2015-09-24,1537,1537,22.9,17.5,71.0,72.0,6.5,1006.2
2015-09-24,1537,1537,22.9,17.5,71.0,72.0,6.5,1006.2
2015-09-25,1518,1518,26.1,15.1,73.0,51.0,4.0,1006.2
2015-09-25,1518,1518,26.1,15.1,73.0,51.0,4.0,1006.2
2015-09-30,1486,1486,21.5,10.9,67.0,51.0,9.4,1023.4
2015-09-30,1486,1486,21.5,10.9,67.0,51.0,9.4,1023.4
2015-10-01,1496,1496,25.1,24.2,25.1,95.0,23.8,998.0
2015-10-01,1496,1496,25.1,24.2,25.1,95.0,23.8,998.0
2015-10-02,1469,1469,22.2,-1.8,22.2,20.0,14.4,1014.3
2015-10-02,1469,1469,22.2,-1.8,22.2,20.0,14.4,1014.3
2015-10-05,1472,1472,26.1,7.6,26.1,31.0,8.6,1022.3
2015-10-05,1472,1472,26.1,7.6,26.1,31.0,8.6,1022.3
2015-10-06,1445,1445,26.1,11.4,26.1,40.0,13.3,1019.7
2015-10-06,1445,1445,26.1,11.4,26.1,40.0,13.3,1019.7
2015-10-07,1451,1451,26.2,7.7,26.2,31.0,8.6,1016.9
2015-10-07,1451,1451,26.2,7.7,26.2,31.0,8.6,1016.9
2015-10-08,1543,1543,24.0,7.5,24.0,35.0,5.8,1012.3
2015-10-08,1543,1543,24.0,7.5,24.0,35.0,5.8,1012.3
2015-10-12,1538,1538,20.7,2.0,20.7,29.0,14.8,1016.2
2015-10-12,1538,1538,20.7,2.0,20.7,29.0,14.8,1016.2
2015-10-13,1538,1538,22.2,1.2,22.2,25.0,10.8,1020.0
2015-10-13,1538,1538,22.2,1.2,22.2,25.0,10.8,1020.0
2015-10-14,1449,1449,24.6,3.8,24.6,26.0,13.0,1019.4
2015-10-14,1449,1449,24.6,3.8,24.6,26.0,13.0,1019.4
2015-10-15,1383,1383,24.9,9.5,24.9,38.0,12.2,1019.3
2015-10-15,1383,1383,24.9,9.5,24.9,38.0,12.2,1019.3
2015-10-16,1349,1349,23.7,8.9,23.7,39.0,5.0,1018.4
2015-10-16,1349,1349,23.7,8.9,23.7,39.0,5.0,1018.4
2015-10-19,1357,1357,26.8,8.7,26.8,32.0,10.8,1016.5
2015-10-19,1357,1357,26.8,8.7,26.8,32.0,10.8,1016.5
2015-10-20,1359,1359,27.1,8.0,27.1,30.0,8.3,1016.0
2015-10-20,1359,1359,27.1,8.0,27.1,30.0,8.3,1016.0
2015-10-21,1350,1350,25.5,12.6,25.5,45.0,7.6,1017.6
2015-10-21,1350,1350,25.5,12.6,25.5,45.0,7.6,1017.6
2015-10-22,1356,1356,21.7,11.1,21.7,51.0,5.0,1021.7
2015-10-22,1356,1356,21.7,11.1,21.7,51.0,5.0,1021.7
2015-10-23,1350,1350,24.4,9.1,24.4,38.0,6.5,1018.2
2015-10-23,1350,1350,24.4,9.1,24.4,38.0,6.5,1018.2
2015-10-26,1362,1362,20.0,4.8,20.0,37.0,11.2,1020.7
2015-10-26,1362,1362,20.0,4.8,20.0,37.0,11.2,1020.7
2015-10-27,1361,1361,20.2,11.6,20.2,58.0,13.3,1007.3
2015-10-27,1361,1361,20.2,11.6,20.2,58.0,13.3,1007.3
2015-10-28,1361,1361,18.5,-4.9,18.4,20.0,14.4,1019.3
2015-10-28,1361,1361,18.5,-4.9,18.4,20.0,14.4,1019.3
2015-10-29,1336,1336,19.4,3.5,19.4,35.0,6.8,1021.3
2015-10-29,1336,1336,19.4,3.5,19.4,35.0,6.8,1021.3
2015-10-30,1330,1330,16.4,-6.6,15.8,20.0,15.5,1024.4
2015-10-30,1330,1330,16.4,-6.6,15.8,20.0,15.5,1024.4
2015-11-02,1360,1360,17.0,1.0,16.6,34.0,14.0,1020.7
2015-11-02,1360,1360,17.0,1.0,16.6,34.0,14.0,1020.7
2015-11-03,1354,1354,21.2,2.4,21.2,29.0,8.6,1028.3
2015-11-03,1354,1354,21.2,2.4,21.2,29.0,8.6,1028.3
2015-11-04,1315,1315,22.2,5.9,22.2,35.0,5.8,1027.6
2015-11-04,1315,1315,22.2,5.9,22.2,35.0,5.8,1027.6
2015-11-05,1360,1360,23.0,4.4,23.0,30.0,6.1,1023.4
2015-11-05,1360,1360,23.0,4.4,23.0,30.0,6.1,1023.4
2015-11-06,1354,1354,21.5,6.9,21.5,39.0,3.6,1025.8
2015-11-06,1354,1354,21.5,6.9,21.5,39.0,3.6,1025.8
2015-11-09,1353,1353,18.5,11.5,18.5,64.0,6.1,1015.1
2015-11-09,1353,1353,18.5,11.5,18.5,64.0,6.1,1015.1
2015-11-10,1347,1347,16.4,6.7,16.3,53.0,10.1,1022.0
2015-11-10,1347,1347,16.4,6.7,16.3,53.0,10.1,1022.0
2015-11-11,1340,1340,19.0,8.0,19.0,49.0,5.8,1027.5
2015-11-11,1340,1340,19.0,8.0,19.0,49.0,5.8,1027.5
2015-11-12,1353,1353,18.6,6.7,18.3,46.0,18.7,1028.9
2015-11-12,1353,1353,18.6,6.7,18.3,46.0,18.7,1028.9
2015-11-13,1343,1343,13.2,12.0,13.0,93.0,6.5,1019.7
2015-11-13,1343,1343,13.2,12.0,13.0,93.0,6.5,1019.7
2015-11-16,1354,1354,19.7,9.8,19.7,53.0,11.2,1017.2
2015-11-16,1354,1354,19.7,9.8,19.7,53.0,11.2,1017.2
2015-11-17,1354,1354,17.8,16.4,17.8,92.0,4.7,1018.0
2015-11-17,1354,1354,17.8,16.4,17.8,92.0,4.7,1018.0
2015-11-18,1364,1364,14.0,7.5,13.9,65.0,6.8,1017.3
2015-11-18,1364,1364,14.0,7.5,13.9,65.0,6.8,1017.3
2015-11-19,1340,1340,15.9,6.0,15.9,52.0,5.4,1022.0
2015-11-19,1340,1340,15.9,6.0,15.9,52.0,5.4,1022.0
2015-11-20,1338,1338,19.3,3.8,19.3,36.0,10.8,1022.0
2015-11-20,1338,1338,19.3,3.8,19.3,36.0,10.8,1022.0
2015-11-23,1354,1354,17.3,10.6,17.3,65.0,6.8,1021.5
2015-11-23,1354,1354,17.3,10.6,17.3,65.0,6.8,1021.5
2015-11-24,1354,1354,15.6,1.6,15.6,39.0,5.8,1022.8
2015-11-24,1354,1354,15.6,1.6,15.6,39.0,5.8,1022.8
2015-11-25,1359,1359,8.8,5.1,6.8,78.0,12.2,1017.0
2015-11-25,1359,1359,8.8,5.1,6.8,78.0,12.2,1017.0
2015-11-26,1370,1370,6.4,-10.8,2.2,28.0,25.9,1013.0
2015-11-26,1370,1370,6.4,-10.8,2.2,28.0,25.9,1013.0
2015-11-27,1370,1370,9.0,-7.2,6.4,31.0,17.3,1022.7
2015-11-27,1370,1370,9.0,-7.2,6.4,31.0,17.3,1022.7
2015-11-30,1377,1377,15.9,-1.2,15.5,31.0,11.9,1021.5
2015-11-30,1377,1377,15.9,-1.2,15.5,31.0,11.9,1021.5
2015-12-01,1387,1387,17.0,2.1,17.0,37.0,5.0,1024.4
2015-12-01,1387,1387,17.0,2.1,17.0,37.0,5.0,1024.4
2015-12-02,1397,1397,15.1,8.5,14.3,65.0,13.7,1014.5
2015-12-02,1397,1397,15.1,8.5,14.3,65.0,13.7,1014.5
2015-12-03,1408,1408,9.1,-8.4,5.8,28.0,24.5,1012.4
2015-12-03,1408,1408,9.1,-8.4,5.8,28.0,24.5,1012.4
2015-12-07,1432,1432,16.8,2.3,16.8,38.0,5.0,1027.1
2015-12-07,1432,1432,16.8,2.3,16.8,38.0,5.0,1027.1
2015-12-08,1432,1432,16.2,1.8,16.2,38.0,6.5,1030.0
2015-12-08,1432,1432,16.2,1.8,16.2,38.0,6.5,1030.0
2015-12-09,1432,1432,13.6,4.1,13.4,53.0,6.8,1029.2
2015-12-09,1432,1432,13.6,4.1,13.4,53.0,6.8,1029.2
2015-12-10,1360,1360,11.1,10.6,10.1,97.0,9.4,1016.8
2015-12-10,1360,1360,11.1,10.6,10.1,97.0,9.4,1016.8
2015-12-11,1373,1373,10.5,2.5,9.2,58.0,10.1,1017.0
2015-12-11,1373,1373,10.5,2.5,9.2,58.0,10.1,1017.0
2015-12-14,1375,1375,11.9,5.7,11.1,66.0,8.6,1020.2
2015-12-14,1375,1375,11.9,5.7,11.1,66.0,8.6,1020.2
2015-12-15,1326,1326,13.8,1.0,13.2,42.0,10.1,1016.4
2015-12-15,1326,1326,13.8,1.0,13.2,42.0,10.1,1016.4
2015-12-16,1333,1333,7.6,-6.9,4.6,35.0,18.0,1016.1
2015-12-16,1333,1333,7.6,-6.9,4.6,35.0,18.0,1016.1
2015-12-17,1340,1340,3.8,-17.7,-0.1,19.0,17.6,1025.3
2015-12-17,1340,1340,3.8,-17.7,-0.1,19.0,17.6,1025.3
2015-12-18,1333,1333,7.2,-9.6,4.3,29.0,16.6,1030.5
2015-12-18,1333,1333,7.2,-9.6,4.3,29.0,16.6,1030.5
2015-12-21,1324,1324,13.0,3.8,12.0,54.0,11.9,1024.6
2015-12-21,1324,1324,13.0,3.8,12.0,54.0,11.9,1024.6
2015-12-22,1331,1331,13.8,0.0,13.8,39.0,5.8,1027.1
2015-12-22,1331,1331,13.8,0.0,13.8,39.0,5.8,1027.1
2015-12-23,1326,1326,11.9,6.7,11.0,71.0,9.4,1019.6
2015-12-23,1326,1326,11.9,6.7,11.0,71.0,9.4,1019.6
2015-12-24,1351,1351,12.8,-1.1,11.7,38.0,12.2,1016.7
2015-12-24,1351,1351,12.8,-1.1,11.7,38.0,12.2,1016.7
2015-12-28,1359,1359,4.5,-15.4,0.8,22.0,17.3,1029.6
2015-12-28,1359,1359,4.5,-15.4,0.8,22.0,17.3,1029.6
2015-12-29,1355,1355,6.8,-18.9,4.1,14.0,14.4,1031.0
2015-12-29,1355,1355,6.8,-18.9,4.1,14.0,14.4,1031.0
2015-12-30,1309,1309,8.9,-12.9,8.2,20.0,6.1,1028.2
2015-12-30,1309,1309,8.9,-12.9,8.2,20.0,6.1,1028.2
2015-12-31,1306,1306,9.3,-6.9,6.9,31.0,16.2,1028.3
2015-12-31,1306,1306,9.3,-6.9,6.9,31.0,16.2,1028.3
2016-01-04,1305,1305,13.7,-4.5,12.8,28.0,12.2,1020.6
2016-01-05,1315,1315,5.1,-9.8,2.9,33.0,9.4,1024.8
2016-01-06,1337,1337,8.0,-9.9,6.0,27.0,11.5,1021.5
2016-01-07,1279,1279,7.1,-11.6,4.2,25.0,15.8,1021.7
2016-01-08,1251,1251,5.9,-12.1,2.5,26.0,17.6,1020.8
2016-01-11,1270,1270,7.4,-20.2,4.8,12.0,14.0,1022.5
2016-01-12,1270,1270,6.6,-24.1,3.1,9.0,19.8,1019.8
2016-01-13,1269,1269,2.0,-2.3,-4.0,73.0,31.3,1020.8
2016-01-14,1315,1315,6.3,-9.6,4.3,31.0,9.7,1021.0
2016-01-15,1315,1315,8.0,-8.9,5.9,29.0,11.9,1020.5
2016-01-18,1342,1342,5.3,-12.2,0.9,27.0,24.8,1008.5
2016-01-19,1336,1336,-0.1,-21.0,-5.6,19.0,21.6,1015.9
2016-01-20,1336,1336,0.3,-18.9,-4.9,22.0,20.2,1027.3
2016-01-21,1336,1336,1.2,-19.9,-2.5,19.0,12.6,1024.5
2016-01-22,1345,1345,5.2,-24.0,1.6,10.0,18.0,1027.2
2016-01-25,1424,1424,1.0,-16.8,-3.2,25.0,15.1,1026.4
2016-01-26,1506,1506,6.9,-9.9,4.3,29.0,13.3,1024.9
2016-01-27,1542,1542,9.3,-8.3,7.9,28.0,9.4,1029.3
2016-01-28,1688,1688,3.4,-5.0,1.6,54.0,6.8,1027.5
2016-01-29,1752,1752,5.2,3.3,2.9,88.0,10.1,1021.7
2016-02-01,1811,1811,5.2,-14.2,1.5,23.0,18.4,1025.0
2016-02-02,1900,1900,4.9,-19.6,1.4,15.0,16.6,1024.9
2016-02-03,1910,1910,6.3,-15.0,3.5,20.0,14.0,1025.4
2016-02-04,2126,2126,6.7,-12.4,4.5,24.0,10.8,1023.8
2016-02-05,2079,2079,8.5,-20.3,6.0,11.0,15.8,1020.7
2016-02-11,1985,1985,14.3,-1.7,13.6,33.0,11.5,1023.1
2016-02-12,1926,1926,12.3,11.6,11.4,96.0,10.1,1020.3
2016-02-15,1905,1905,2.5,-19.4,-1.8,18.0,17.6,1018.0
2016-02-16,1879,1879,5.3,-11.7,2.0,28.0,15.8,1017.3
2016-02-17,1879,1879,7.6,-15.2,5.4,18.0,11.9,1024.0
2016-02-18,1742,1742,10.4,-7.8,8.9,27.0,11.5,1022.7
2016-02-19,1739,1739,14.2,-11.3,13.9,16.0,8.3,1026.2
2016-02-22,1751,1751,10.7,-6.2,9.8,30.0,7.9,1028.7
2016-02-23,1744,1744,12.3,-8.8,10.9,22.0,13.3,1025.7
2016-02-24,1733,1733,6.3,-7.0,3.3,38.0,15.5,1029.9
2016-02-25,1721,1721,7.3,-15.5,5.0,18.0,12.2,1033.1
2016-02-26,1712,1712,8.5,-3.3,7.3,43.0,7.9,1029.0
2016-02-29,1729,1729,3.4,-10.6,-0.4,35.0,15.8,1021.9
2016-03-02,1770,1770,13.2,-6.9,12.4,24.0,10.4,1024.8
2016-03-03,1827,1827,17.6,-2.1,17.4,26.0,14.0,1023.9
2016-03-04,1813,1813,11.7,11.6,11.7,100.0,3.6,1026.0
2016-03-07,1813,1813,17.1,3.7,17.1,41.0,8.3,1015.4
2016-03-08,1809,1809,9.6,-0.6,8.9,49.0,6.5,1020.5
2016-03-09,1825,1825,11.6,0.3,11.3,46.0,6.1,1018.2
2016-03-10,1915,1915,9.3,-12.5,7.3,20.0,13.0,1021.5
2016-03-11,1928,1928,7.5,-10.8,5.2,26.0,12.2,1022.9
2016-03-14,1934,1934,12.6,-2.1,11.3,36.0,13.7,1018.8
2016-03-15,1918,1918,12.2,-3.6,9.9,33.0,22.7,1022.4
2016-03-16,1918,1918,17.9,-3.5,17.9,23.0,8.6,1020.3
2016-03-17,1931,1931,17.7,4.6,17.3,42.0,16.9,1020.1
2016-03-18,1921,1921,13.5,13.4,13.1,100.0,8.3,1011.2
2016-03-21,1915,1915,14.7,4.0,13.4,49.0,18.7,1023.6
2016-03-22,1844,1844,17.8,4.0,17.7,40.0,12.6,1016.3
2016-03-23,1892,1892,16.4,4.0,15.6,44.0,18.0,1016.3
2016-03-24,1907,1907,12.8,-3.1,12.8,33.0,4.7,1023.3
2016-03-25,1901,1901,10.8,0.2,10.8,48.0,4.0,1024.2
2016-03-28,1904,1904,18.0,-6.0,17.8,19.0,14.0,1020.9
2016-03-29,1909,1909,15.5,1.5,14.3,39.0,20.9,1021.6
2016-03-30,1912,1912,22.3,-3.9,22.3,17.0,13.3,1018.7
2016-03-31,1921,1921,18.4,6.2,18.4,45.0,9.7,1016.1
2016-04-01,1898,1898,23.5,4.9,68.0,30.0,14.8,1014.2
2016-04-04,1908,1908,13.0,8.2,56.0,73.0,3.2,1014.3
2016-04-05,1908,1908,20.7,1.0,65.0,27.0,10.4,1014.8
2016-04-06,1928,1928,19.6,-0.4,64.0,26.0,21.2,1017.6
2016-04-07,1891,1891,15.6,11.5,60.0,77.0,7.2,1008.7
2016-04-08,1881,1881,23.5,6.7,68.0,34.0,14.4,1014.6
2016-04-11,1891,1891,11.6,2.8,54.0,55.0,8.6,1021.9
2016-04-12,1957,1957,18.0,3.4,62.0,38.0,12.6,1016.8
2016-04-14,2078,2078,25.5,8.4,71.0,34.0,12.6,1009.9
2016-04-15,2114,2114,19.8,3.0,64.0,33.0,17.3,1021.2
2016-04-18,2162,2162,19.6,-0.9,63.0,25.0,11.9,1014.8
2016-04-19,2181,2181,21.4,-0.6,65.0,23.0,13.3,1022.9
2016-04-20,2197,2197,21.7,-0.3,66.0,23.0,15.5,1021.0
2016-04-21,2197,2197,17.0,16.9,63.0,100.0,4.0,1001.3
2016-04-22,2199,2199,25.3,13.4,72.0,48.0,11.9,1009.4
2016-04-25,2208,2208,25.0,2.4,69.0,23.0,12.2,1017.3
2016-04-26,2188,2188,24.2,9.3,70.0,39.0,22.0,1015.0
