,날짜,현재기온,이슬점온도,체감온도,습도,풍속,해면기압
1092,2015-04-11 14:00:00,19.5,-2.8,63,22,24.5,1024.5
1093,2015-04-10 14:00:00,19.6,0.0,64,27,14.0,1020.2
1094,2015-04-09 14:00:00,14.7,1.2,58,40,16.6,1024.2
1095,2015-04-08 14:00:00,11.6,1.5,54,50,4.7,1026.2
1096,2015-04-07 14:00:00,10.6,1.9,53,55,8.3,1024.0
1097,2015-04-06 14:00:00,12.3,10.3,54,88,2.2,1017.0
1098,2015-04-05 14:00:00,12.7,8.9,55,78,5.0,1014.8
1099,2015-04-04 14:00:00,16.2,3.9,60,44,19.1,1015.1
1100,2015-04-03 14:00:00,22.9,11.6,69,49,13.3,1003.8
1101,2015-04-02 14:00:00,16.0,7.9,60,59,16.9,1010.9
1102,2015-04-01 14:00:00,12.1,6.1,55,67,7.6,1016.4
1103,2015-03-31 14:00:00,14.3,13.9,13.5,98,11.9,1017.0
1104,2015-03-30 14:00:00,20.1,2.8,20.1,32,19.8,1019.5
1105,2015-03-29 14:00:00,21.4,1.0,21.4,26,10.8,1015.5
1106,2015-03-28 14:00:00,19.5,-4.0,19.5,20,10.1,1016.9
1107,2015-03-27 14:00:00,19.9,-13.9,19.9,9,11.2,1024.2
1108,2015-03-26 14:00:00,18.2,-6.5,18.2,18,9.0,1031.4
1109,2015-03-25 14:00:00,13.6,-6.6,12.2,24,16.9,1034.2
1110,2015-03-24 14:00:00,12.1,-16.5,10.4,12,15.8,1029.8
1111,2015-03-23 14:00:00,13.5,-20.2,12.0,8,16.9,1022.6
1112,2015-03-22 14:00:00,18.5,-16.4,18.2,8,18.7,1017.5
1113,2015-03-21 14:00:00,21.8,3.9,21.8,31,6.1,1014.1
1114,2015-03-20 14:00:00,21.2,-0.1,21.2,24,9.4,1016.4
1115,2015-03-19 14:00:00,17.5,8.3,17.5,55,8.3,1013.8
1116,2015-03-18 14:00:00,11.4,10.6,11.3,95,5.0,1010.7
1117,2015-03-17 14:00:00,21.8,-2.8,21.8,19,15.5,1016.2
1118,2015-03-16 14:00:00,20.2,-2.8,20.2,21,8.3,1020.0
1119,2015-03-15 14:00:00,16.3,-6.7,16.0,20,11.9,1020.4
1120,2015-03-14 14:00:00,13.6,-15.3,12.5,12,14.0,1022.3
1121,2015-03-13 14:00:00,11.5,-1.6,10.4,40,10.1,1019.2
1122,2015-03-12 14:00:00,10.7,-18.6,9.4,11,10.4,1019.6
1123,2015-03-11 14:00:00,7.7,-12.1,4.2,23,23.0,1019.3
1124,2015-03-10 14:00:00,4.6,-26.9,0.8,8,18.4,1020.3
1125,2015-03-09 14:00:00,15.9,-9.9,15.0,16,17.6,1014.0
1126,2015-03-08 14:00:00,14.1,-4.1,12.4,28,21.6,1022.3
1127,2015-03-07 14:00:00,14.0,-4.7,13.6,27,8.6,1021.2
1128,2015-03-06 14:00:00,10.7,-4.9,9.2,33,11.5,1022.7
1129,2015-03-05 14:00:00,8.9,-10.1,7.7,25,7.9,1025.6
1130,2015-03-04 14:00:00,6.0,-15.9,2.2,19,21.2,1017.9
1131,2015-03-03 14:00:00,3.3,2.8,1.2,97,7.9,1012.3
1132,2015-03-02 14:00:00,11.0,-13.9,10.0,16,9.0,1019.3
1133,2015-03-01 14:00:00,8.0,-3.5,5.2,44,17.3,1016.2
1134,2015-02-28 14:00:00,7.5,-3.9,5.9,44,8.6,1026.4
1135,2015-02-27 14:00:00,4.4,-20.0,1.1,15,14.4,1025.5
1136,2015-02-26 14:00:00,13.5,-7.8,12.1,22,16.2,1014.5
1137,2015-02-25 14:00:00,12.2,-1.0,10.8,40,13.3,1018.9
1138,2015-02-24 14:00:00,11.4,-14.3,10.0,15,11.9,1016.6
1139,2015-02-23 14:00:00,10.9,-8.9,9.4,24,11.9,1017.6
1140,2015-02-22 14:00:00,13.9,6.2,12.6,60,16.6,1013.7
1141,2015-02-21 14:00:00,9.1,7.8,9.1,92,4.3,1019.7
1142,2015-02-20 14:00:00,11.9,-5.6,10.6,29,11.9,1027.2
1143,2015-02-19 14:00:00,10.1,-8.5,8.3,26,12.6,1025.3
1144,2015-02-18 14:00:00,7.6,-6.5,4.9,36,15.1,1019.2
1145,2015-02-17 14:00:00,8.8,-7.0,6.4,32,15.5,1013.2
1146,2015-02-16 14:00:00,7.5,2.7,7.5,72,2.2,1014.4
1147,2015-02-15 14:00:00,8.4,-2.5,8.4,46,1.8,1022.1
1148,2015-02-14 14:00:00,10.2,-13.1,8.5,18,12.2,1020.8
1149,2015-02-13 14:00:00,6.1,-21.2,3.4,12,13.0,1017.6
1150,2015-02-12 14:00:00,8.6,-20.3,6.3,11,14.0,1009.9
1151,2015-02-11 14:00:00,10.5,-5.9,8.7,31,13.3,1012.9
1152,2015-02-10 14:00:00,8.9,-10.6,7.1,24,11.5,1017.6
1153,2015-02-09 14:00:00,0.7,-27.5,-4.8,10,23.4,1026.1
1154,2015-02-08 14:00:00,0.9,-27.3,-4.4,10,22.0,1021.6
1155,2015-02-07 14:00:00,9.1,-9.9,6.8,25,15.1,1018.8
1156,2015-02-06 14:00:00,8.7,-13.0,6.8,20,11.5,1024.5
1157,2015-02-05 14:00:00,6.9,-11.3,3.8,26,16.9,1020.5
1158,2015-02-04 14:00:00,8.9,-9.1,7.0,27,11.9,1019.7
1159,2015-02-03 14:00:00,1.8,-10.3,1.8,40,2.2,1025.5
1160,2015-02-02 14:00:00,9.9,-10.8,9.0,22,7.6,1029.1
1161,2015-02-01 14:00:00,8.0,-19.7,6.0,12,11.2,1030.2
1162,2015-01-31 14:00:00,4.2,-18.0,0.6,18,16.2,1028.7
1163,2015-01-30 14:00:00,6.7,-11.0,2.9,27,23.0,1020.8
1164,2015-01-29 14:00:00,7.4,-2.3,4.8,50,14.0,1025.4
1165,2015-01-28 14:00:00,5.1,-10.6,2.8,31,10.1,1025.8
1166,2015-01-27 14:00:00,7.9,-9.9,5.5,27,14.0,1020.2
1167,2015-01-26 14:00:00,10.0,7.7,8.4,86,11.5,1016.5
1168,2015-01-25 14:00:00,10.0,-1.4,10.0,45,3.6,1025.6
1169,2015-01-24 14:00:00,8.5,-6.1,5.9,35,16.6,1024.9
1170,2015-01-23 14:00:00,9.0,-6.4,8.2,33,6.5,1021.6
1171,2015-01-22 14:00:00,6.8,-0.4,4.3,60,12.6,1015.9
1172,2015-01-21 14:00:00,7.4,-3.7,6.3,45,6.5,1020.8
1173,2015-01-20 14:00:00,10.1,-8.0,9.7,27,5.8,1026.4
1174,2015-01-19 14:00:00,9.6,-11.7,7.3,21,15.8,1020.7
1175,2015-01-18 14:00:00,8.3,-16.8,6.8,15,9.0,1021.6
1176,2015-01-17 14:00:00,5.6,-22.6,1.8,11,19.8,1025.2
1177,2015-01-16 14:00:00,8.5,-5.3,5.7,37,18.0,1017.4
1178,2015-01-15 14:00:00,9.3,-1.4,6.6,47,18.7,1020.1
1179,2015-01-14 14:00:00,5.3,-1.4,3.9,62,6.5,1025.3
1180,2015-01-13 14:00:00,9.1,-8.9,7.7,27,9.0,1033.1
1181,2015-01-12 14:00:00,4.9,-14.0,2.0,24,13.0,1033.5
1182,2015-01-11 14:00:00,9.3,-15.3,6.8,16,16.9,1019.7
1183,2015-01-10 14:00:00,7.2,-16.2,4.5,17,14.8,1022.6
1184,2015-01-09 14:00:00,5.1,-12.4,1.6,27,16.6,1022.9
1185,2015-01-08 14:00:00,3.3,-19.4,-0.1,17,13.7,1022.8
1186,2015-01-07 14:00:00,2.5,-28.5,-1.6,8,16.9,1018.0
1187,2015-01-06 14:00:00,9.1,-16.2,6.7,15,15.8,1011.3
1188,2015-01-05 14:00:00,10.4,-3.3,10.4,38,2.9,1017.9
1189,2015-01-04 14:00:00,10.7,-5.3,9.1,32,12.6,1016.6
1190,2015-01-03 14:00:00,3.5,-24.3,-0.0,11,14.4,1022.2
1191,2015-01-02 14:00:00,2.1,-15.4,-2.3,26,17.6,1021.4
1192,2015-01-01 14:00:00,-1.4,-25.5,-7.2,14,21.6,1021.0
1193,2014-12-31 14:00:00,2.8,-5.3,-1.1,55,15.8,1012.5
1194,2014-12-30 14:00:00,11.5,-17.0,10.0,12,13.0,1016.4
1195,2014-12-29 14:00:00,8.5,-5.7,6.6,36,11.2,1014.3
1196,2014-12-28 14:00:00,4.8,-13.6,1.8,25,13.0,1019.7
1197,2014-12-27 14:00:00,8.6,-8.9,7.2,28,9.0,1029.0
1198,2014-12-26 14:00:00,4.6,-22.4,1.0,12,16.6,1028.0
1199,2014-12-25 14:00:00,5.3,-17.1,1.7,18,17.6,1024.4
1200,2014-12-24 14:00:00,11.7,-4.4,10.2,32,13.3,1018.4
1201,2014-12-23 14:00:00,6.5,-16.1,4.0,18,12.2,1026.1
1202,2014-12-22 14:00:00,2.6,-11.7,-2.7,34,26.6,1022.4
1203,2014-12-21 14:00:00,1.9,-17.1,-1.0,23,9.7,1021.6
1204,2014-12-20 14:00:00,7.8,-3.1,4.3,46,23.4,1016.1
1205,2014-12-19 14:00:00,7.9,-7.4,7.1,33,5.8,1029.3
1206,2014-12-18 14:00:00,3.0,-24.7,-1.2,11,18.0,1031.5
1207,2014-12-17 14:00:00,0.7,-17.1,-4.6,25,22.0,1019.7
1208,2014-12-16 14:00:00,4.2,-13.1,0.2,27,18.7,1016.0
1209,2014-12-15 14:00:00,9.5,-9.0,8.7,26,6.8,1027.1
1210,2014-12-14 14:00:00,4.4,-17.2,1.2,19,13.7,1029.1
1211,2014-12-13 14:00:00,4.4,-13.4,0.9,26,15.8,1023.7
1212,2014-12-12 14:00:00,5.1,-11.9,1.3,28,19.1,1021.0
1213,2014-12-11 14:00:00,9.7,-6.6,7.8,31,13.0,1018.9
1214,2014-12-10 14:00:00,12.9,1.8,12.6,47,6.8,1022.9
1215,2014-12-09 14:00:00,7.7,-13.3,5.7,21,11.2,1033.2
1216,2014-12-08 14:00:00,5.8,-1.8,2.9,58,13.7,1027.7
1217,2014-12-07 14:00:00,4.0,-12.0,0.9,30,12.6,1026.1
1218,2014-12-06 14:00:00,4.7,-15.8,1.3,21,15.8,1021.4
1219,2014-12-05 14:00:00,3.3,-14.4,-1.2,26,21.2,1018.7
1220,2014-12-04 14:00:00,5.2,-5.5,3.6,46,7.2,1017.1
1221,2014-12-03 14:00:00,7.6,-7.6,4.5,33,18.4,1019.3
1222,2014-12-02 14:00:00,3.9,-18.3,0.6,18,14.0,1020.1
1223,2014-12-01 14:00:00,8.7,-10.7,4.5,24,36.4,1009.1
1224,2014-11-30 14:00:00,13.7,11.5,13.7,87,5.8,1010.0
1225,2014-11-29 14:00:00,17.5,3.0,17.5,38,9.0,1020.0
1226,2014-11-28 14:00:00,13.8,8.8,13.8,72,5.8,1014.3
1227,2014-11-27 14:00:00,18.2,4.0,18.2,39,7.2,1023.1
1228,2014-11-26 14:00:00,14.8,4.1,14.0,49,13.3,1017.4
1229,2014-11-25 14:00:00,14.1,4.0,14.1,51,6.5,1016.5
1230,2014-11-24 14:00:00,12.1,11.6,11.9,97,6.1,1018.8
1231,2014-11-23 14:00:00,17.1,4.7,17.1,44,3.2,1024.1
1232,2014-11-22 14:00:00,18.9,-1.5,18.9,25,11.5,1022.2
1233,2014-11-21 14:00:00,16.8,-0.8,16.8,30,4.7,1023.0
1234,2014-11-20 14:00:00,15.6,-11.0,15.5,15,8.3,1024.1
1235,2014-11-19 14:00:00,14.1,-10.6,14.1,17,6.1,1026.2
1236,2014-11-18 14:00:00,13.6,-11.0,12.5,17,14.0,1025.9
1237,2014-11-17 14:00:00,14.2,-3.1,13.3,30,13.3,1022.2
1238,2014-11-16 14:00:00,16.1,-6.2,16.1,21,5.0,1023.7
1239,2014-11-15 14:00:00,13.5,-7.2,12.2,23,15.1,1027.7
1240,2014-11-14 14:00:00,10.4,-5.6,8.0,32,18.7,1024.4
1241,2014-11-13 14:00:00,9.3,-9.7,7.8,25,9.7,1020.9
1242,2014-11-12 14:00:00,15.1,-4.2,13.0,26,34.2,1011.0
1243,2014-11-11 14:00:00,16.4,-0.7,16.4,31,9.0,1015.4
1244,2014-11-10 14:00:00,18.4,1.3,18.4,32,9.4,1020.5
1245,2014-11-09 14:00:00,19.7,-4.6,19.7,19,15.1,1019.9
1246,2014-11-08 14:00:00,17.7,9.8,17.7,60,7.9,1023.5
1247,2014-11-07 14:00:00,18.8,8.7,18.8,52,4.0,1023.9
1248,2014-11-06 14:00:00,19.4,2.6,19.4,33,11.5,1018.5
1249,2014-11-05 14:00:00,18.5,3.5,18.5,37,9.7,1019.2
1250,2014-11-04 14:00:00,17.6,-0.6,17.6,29,8.6,1021.6
1251,2014-11-03 14:00:00,12.4,-0.5,11.9,41,7.6,1018.5
1252,2014-11-02 14:00:00,17.6,3.4,17.2,39,16.6,1008.6
1253,2014-11-01 14:00:00,20.4,14.0,20.4,67,5.8,1011.9
1254,2014-10-31 14:00:00,14.1,9.3,14.1,73,3.6,1018.8
1255,2014-10-30 14:00:00,21.3,8.8,21.3,45,6.8,1023.6
1256,2014-10-29 14:00:00,20.1,4.9,20.1,37,5.4,1026.0
1257,2014-10-28 14:00:00,20.6,1.4,20.6,28,7.9,1024.6
1258,2014-10-27 14:00:00,20.9,4.8,20.9,35,5.8,1019.9
1259,2014-10-26 14:00:00,24.1,5.4,24.1,30,6.1,1016.7
1260,2014-10-25 14:00:00,23.8,5.1,23.8,30,7.2,1019.7
1261,2014-10-24 14:00:00,22.1,2.2,22.1,27,9.4,1019.5
1262,2014-10-23 14:00:00,18.3,5.8,18.3,44,3.6,1020.5
1263,2014-10-22 14:00:00,15.4,7.9,15.4,61,7.6,1018.4
1264,2014-10-21 14:00:00,20.0,18.9,20.0,94,5.4,1014.3
1265,2014-10-20 14:00:00,20.7,19.5,20.7,93,5.0,1017.2
1266,2014-10-19 14:00:00,24.3,2.9,24.3,25,11.2,1022.7
1267,2014-10-18 14:00:00,22.7,-0.1,22.7,22,7.9,1023.2
1268,2014-10-17 14:00:00,21.0,-5.8,21.0,16,7.6,1021.9
1269,2014-10-16 14:00:00,21.3,5.2,21.3,35,12.2,1016.6
1270,2014-10-15 14:00:00,21.1,6.5,21.1,39,10.4,1017.2
1271,2014-10-14 14:00:00,18.9,5.3,18.9,41,5.0,1016.3
1272,2014-10-13 14:00:00,19.3,12.3,19.3,64,15.5,1005.2
1273,2014-10-12 14:00:00,21.5,12.8,21.5,58,5.8,1016.8
1274,2014-10-11 14:00:00,25.8,8.7,25.8,34,8.6,1021.8
1275,2014-10-10 14:00:00,26.5,12.1,26.5,41,7.2,1021.3
1276,2014-10-09 14:00:00,25.1,7.2,25.1,32,11.9,1019.4
1277,2014-10-08 14:00:00,25.2,7.7,25.2,33,10.1,1020.7
1278,2014-10-07 14:00:00,22.8,6.1,22.8,34,4.0,1021.4
1279,2014-10-06 14:00:00,22.6,4.1,22.6,30,13.3,1016.1
1280,2014-10-05 14:00:00,23.0,7.1,23.0,36,8.3,1014.9
1281,2014-10-04 14:00:00,21.8,7.2,21.8,39,7.9,1018.8
1282,2014-10-03 14:00:00,24.2,5.9,24.2,31,10.4,1009.8
1283,2014-10-02 14:00:00,25.4,11.1,25.4,41,6.1,1008.7
1284,2014-10-01 14:00:00,22.5,11.8,22.5,51,8.3,1017.7
1285,2014-09-30 14:00:00,21.9,14.2,69,62,6.1,1017.0
1286,2014-09-29 14:00:00,24.5,17.4,73,65,6.1,1012.4
1287,2014-09-28 14:00:00,29.0,12.8,75,37,13.3,1014.6
